"","PSAvC","PSAvPSO"
"A_23_P113367",0,0
"A_23_P113380",0,0
"A_23_P113382",0,0
"A_23_P113393",0,0
"A_23_P113405",0,0
"A_23_P11341",0,0
"A_23_P113417",0,0
"A_23_P113441",0,0
"A_23_P113453",0,0
"A_23_P113462",0,0
"A_23_P113471",0,0
"A_23_P113523",0,0
"A_23_P11353",0,0
"A_23_P113549",0,0
"A_23_P113553",0,0
"A_23_P113570",0,0
"A_23_P113572",0,0
"A_23_P113613",0,0
"A_23_P11362",0,0
"A_23_P113623",0,0
"A_23_P113634",0,0
"A_23_P113645",0,0
"A_23_P113656",0,0
"A_23_P113682",0,0
"A_23_P113692",0,0
"A_23_P113701",0,0
"A_23_P113716",0,0
"A_23_P11372",0,0
"A_23_P113728",0,0
"A_23_P113738",0,0
"A_23_P113748",0,0
"A_23_P113762",0,0
"A_23_P113777",0,0
"A_23_P113789",0,0
"A_23_P113793",0,0
"A_23_P113803",0,0
"A_23_P113811",0,0
"A_23_P113825",0,0
"A_23_P113841",0,0
"A_23_P113888",0,0
"A_23_P11390",0,0
"A_23_P113952",0,0
"A_23_P113966",0,0
"A_23_P11397",0,0
"A_23_P113972",0,0
"A_23_P113994",0,0
"A_23_P114008",0,0
"A_23_P114048",0,0
"A_23_P114057",0,0
"A_23_P114061",0,0
"A_23_P114075",-1,0
"A_23_P11408",0,0
"A_23_P114084",0,0
"A_23_P114095",0,0
"A_23_P114105",0,0
"A_23_P114118",0,0
"A_23_P114134",0,0
"A_23_P114144",0,0
"A_23_P114155",0,0
"A_23_P114164",0,0
"A_23_P114172",0,0
"A_23_P114185",0,0
"A_23_P114210",0,0
"A_23_P114221",0,0
"A_23_P114232",0,0
"A_23_P114259",0,0
"A_23_P114275",0,0
"A_23_P114282",0,0
"A_23_P114299",0,0
"A_23_P114307",0,0
"A_23_P114314",0,0
"A_23_P114349",0,0
"A_23_P114353",0,0
"A_23_P114361",0,0
"A_23_P114374",0,0
"A_23_P114381",0,0
"A_23_P114405",0,0
"A_23_P114414",0,0
"A_23_P114423",0,0
"A_23_P114445",0,0
"A_23_P114466",0,0
"A_23_P1145",0,0
"A_23_P114582",0,0
"A_23_P114585",0,0
"A_23_P114597",0,0
"A_23_P11461",0,0
"A_23_P114616",0,0
"A_23_P114626",0,0
"A_23_P114649",0,0
"A_23_P114656",0,0
"A_23_P114662",0,0
"A_23_P114670",0,0
"A_23_P114689",0,0
"A_23_P114707",0,0
"A_23_P114713",0,0
"A_23_P114736",0,0
"A_23_P114740",0,0
"A_23_P114774",0,0
"A_23_P114783",0,-1
"A_23_P114808",0,0
"A_23_P114814",0,0
"A_23_P114826",0,0
"A_23_P114839",0,0
"A_23_P114857",0,0
"A_23_P114862",0,0
"A_23_P114879",0,0
"A_23_P114883",0,0
"A_23_P114903",0,0
"A_23_P114929",0,0
"A_23_P114934",0,0
"A_23_P114947",0,0
"A_23_P114952",0,0
"A_23_P114968",0,0
"A_23_P114983",0,0
"A_23_P115011",0,0
"A_23_P115021",0,0
"A_23_P115022",0,0
"A_23_P115036",0,0
"A_23_P115046",0,0
"A_23_P115052",0,0
"A_23_P115064",0,0
"A_23_P11507",0,0
"A_23_P115091",0,0
"A_23_P115105",0,0
"A_23_P115118",0,0
"A_23_P115124",0,0
"A_23_P115137",0,0
"A_23_P115149",0,0
"A_23_P115161",0,0
"A_23_P115167",0,0
"A_23_P115190",0,0
"A_23_P115192",0,0
"A_23_P115200",0,0
"A_23_P115201",0,0
"A_23_P115202",0,0
"A_23_P115215",0,0
"A_23_P115223",0,0
"A_23_P115246",0,0
"A_23_P115261",0,0
"A_23_P115286",0,0
"A_23_P115313",0,0
"A_23_P115316",0,0
"A_23_P115331",0,0
"A_23_P115346",0,0
"A_23_P115356",0,0
"A_23_P115366",0,0
"A_23_P115375",0,0
"A_23_P115407",0,0
"A_23_P115417",0,0
"A_23_P11543",0,0
"A_23_P115444",0,0
"A_23_P115460",0,0
"A_23_P115467",0,0
"A_23_P115478",0,0
"A_23_P115482",0,0
"A_23_P115492",0,0
"A_23_P115519",0,0
"A_23_P115523",0,0
"A_23_P115534",0,0
"A_23_P115563",0,0
"A_23_P115573",0,0
"A_23_P115597",0,0
"A_23_P115608",0,0
"A_23_P115616",0,0
"A_23_P115636",0,0
"A_23_P11564",0,0
"A_23_P115645",0,0
"A_23_P115652",0,0
"A_23_P115683",0,0
"A_23_P115699",0,0
"A_23_P115703",0,0
"A_23_P115726",0,0
"A_23_P115732",0,0
"A_23_P115743",0,0
"A_23_P115762",0,0
"A_23_P115780",0,0
"A_23_P115785",0,0
"A_23_P115792",0,0
"A_23_P115805",0,0
"A_23_P115824",0,0
"A_23_P115838",0,0
"A_23_P115842",0,0
"A_23_P115861",0,0
"A_23_P115862",0,0
"A_23_P115872",0,0
"A_23_P115885",0,0
"A_23_P115902",0,0
"A_23_P115919",0,0
"A_23_P115922",0,0
"A_23_P115932",0,0
"A_23_P115955",0,0
"A_23_P11598",0,0
"A_23_P115998",0,0
"A_23_P116007",0,0
"A_23_P116013",0,0
"A_23_P116016",0,0
"A_23_P116025",0,0
"A_23_P116037",0,0
"A_23_P116081",0,0
"A_23_P116091",0,0
"A_23_P116114",0,0
"A_23_P116123",0,0
"A_23_P116145",0,0
"A_23_P116168",0,0
"A_23_P116173",0,0
"A_23_P116187",0,0
"A_23_P116195",0,0
"A_23_P116207",0,0
"A_23_P116235",0,0
"A_23_P116249",0,0
"A_23_P116259",0,0
"A_23_P116264",0,0
"A_23_P116280",0,0
"A_23_P116286",0,0
"A_23_P11629",0,0
"A_23_P116371",0,0
"A_23_P116376",0,0
"A_23_P116387",0,0
"A_23_P116414",0,0
"A_23_P116430",0,0
"A_23_P116435",0,0
"A_23_P11644",0,0
"A_23_P116473",0,0
"A_23_P116512",0,0
"A_23_P11652",0,0
"A_23_P116523",0,0
"A_23_P116533",0,0
"A_23_P116557",0,0
"A_23_P116578",0,0
"A_23_P116587",0,0
"A_23_P116602",0,0
"A_23_P116614",0,0
"A_23_P116624",0,0
"A_23_P11664",0,0
"A_23_P116640",0,0
"A_23_P116642",0,0
"A_23_P116653",0,0
"A_23_P116679",0,0
"A_23_P116682",0,0
"A_23_P116694",0,0
"A_23_P116712",0,0
"A_23_P11674",0,0
"A_23_P116741",0,0
"A_23_P116743",0,0
"A_23_P116765",0,0
"A_23_P116797",0,0
"A_23_P116809",0,0
"A_23_P116829",0,0
"A_23_P116840",0,0
"A_23_P11685",0,0
"A_23_P116850",0,0
"A_23_P116868",0,0
"A_23_P116872",0,0
"A_23_P116890",0,0
"A_23_P116898",0,0
"A_23_P116902",0,0
"A_23_P116913",0,0
"A_23_P116942",0,0
"A_23_P11697",0,0
"A_23_P116980",0,0
"A_23_P116999",0,0
"A_23_P1170",0,0
"A_23_P117037",0,0
"A_23_P11705",0,0
"A_23_P117059",0,0
"A_23_P117068",0,0
"A_23_P117082",0,0
"A_23_P117095",0,0
"A_23_P117104",0,0
"A_23_P117125",0,0
"A_23_P11713",0,0
"A_23_P117146",0,0
"A_23_P117157",0,0
"A_23_P117163",0,0
"A_23_P117175",0,0
"A_23_P117190",0,0
"A_23_P117198",0,0
"A_23_P117225",0,0
"A_23_P117238",0,0
"A_23_P117242",0,0
"A_23_P117261",0,0
"A_23_P117274",0,0
"A_23_P117286",0,0
"A_23_P11729",0,0
"A_23_P117298",0,0
"A_23_P1173",0,0
"A_23_P117302",0,0
"A_23_P117346",0,0
"A_23_P117363",0,0
"A_23_P117380",0,0
"A_23_P117387",0,0
"A_23_P11739",0,0
"A_23_P117411",0,0
"A_23_P117416",0,0
"A_23_P11742",0,0
"A_23_P117424",0,0
"A_23_P117437",0,0
"A_23_P11744",0,0
"A_23_P117447",0,0
"A_23_P117464",0,0
"A_23_P117480",0,0
"A_23_P117494",0,0
"A_23_P117506",0,0
"A_23_P117515",0,0
"A_23_P11752",0,0
"A_23_P117527",0,0
"A_23_P117540",0,0
"A_23_P117546",0,0
"A_23_P117558",0,0
"A_23_P117580",0,0
"A_23_P117582",0,0
"A_23_P117599",0,0
"A_23_P117602",0,0
"A_23_P117623",0,0
"A_23_P117635",0,0
"A_23_P11764",0,0
"A_23_P117654",0,0
"A_23_P117662",0,0
"A_23_P117679",0,0
"A_23_P117683",0,0
"A_23_P117694",0,0
"A_23_P117721",1,0
"A_23_P117727",0,0
"A_23_P117734",0,0
"A_23_P11774",0,0
"A_23_P117743",0,0
"A_23_P117759",0,0
"A_23_P117767",0,0
"A_23_P117778",0,0
"A_23_P117782",0,0
"A_23_P117797",0,0
"A_23_P117805",0,0
"A_23_P117828",0,0
"A_23_P117833",0,0
"A_23_P117851",0,0
"A_23_P117852",0,0
"A_23_P117862",0,0
"A_23_P11787",0,0
"A_23_P117873",0,0
"A_23_P117882",0,0
"A_23_P117896",0,0
"A_23_P117912",0,0
"A_23_P117928",0,0
"A_23_P117933",0,0
"A_23_P117943",0,0
"A_23_P117955",0,0
"A_23_P117971",0,0
"A_23_P117980",0,0
"A_23_P117992",0,0
"A_23_P118",0,0
"A_23_P11800",0,0
"A_23_P118002",0,0
"A_23_P118018",0,0
"A_23_P118025",0,0
"A_23_P118038",0,0
"A_23_P118042",0,0
"A_23_P11806",0,0
"A_23_P118061",0,0
"A_23_P118065",0,0
"A_23_P118086",0,0
"A_23_P118095",0,0
"A_23_P118105",0,0
"A_23_P118113",0,0
"A_23_P118122",0,0
"A_23_P118135",0,0
"A_23_P118150",0,0
"A_23_P118158",0,0
"A_23_P118174",0,0
"A_23_P118185",0,0
"A_23_P118195",0,0
"A_23_P118203",0,0
"A_23_P118234",0,0
"A_23_P118246",0,0
"A_23_P118254",0,0
"A_23_P118266",0,0
"A_23_P118289",0,0
"A_23_P118300",0,0
"A_23_P118306",0,0
"A_23_P118313",0,0
"A_23_P118327",0,0
"A_23_P118334",0,0
"A_23_P118353",0,0
"A_23_P118370",0,0
"A_23_P118392",0,0
"A_23_P118406",0,0
"A_23_P11841",0,0
"A_23_P118412",0,0
"A_23_P118427",0,0
"A_23_P11843",0,0
"A_23_P118435",0,0
"A_23_P118451",0,0
"A_23_P118462",0,0
"A_23_P118493",0,0
"A_23_P118516",0,0
"A_23_P118536",0,0
"A_23_P118544",0,0
"A_23_P118552",0,0
"A_23_P118571",0,0
"A_23_P118581",0,0
"A_23_P11859",0,0
"A_23_P1186",0,0
"A_23_P118607",0,0
"A_23_P118615",0,0
"A_23_P11862",0,0
"A_23_P118633",0,0
"A_23_P118643",0,0
"A_23_P118649",0,0
"A_23_P118660",0,0
"A_23_P118675",0,0
"A_23_P118690",0,0
"A_23_P118693",0,0
"A_23_P118705",0,0
"A_23_P118712",0,0
"A_23_P118722",0,0
"A_23_P11874",0,0
"A_23_P118741",0,0
"A_23_P118749",0,0
"A_23_P118774",0,0
"A_23_P118791",0,0
"A_23_P118815",0,0
"A_23_P118834",0,0
"A_23_P118842",0,0
"A_23_P118854",0,0
"A_23_P118888",0,0
"A_23_P118894",0,0
"A_23_P118909",0,0
"A_23_P118916",0,0
"A_23_P118946",0,0
"A_23_P118967",0,0
"A_23_P119006",0,0
"A_23_P119015",0,0
"A_23_P11902",0,0
"A_23_P119023",0,0
"A_23_P119040",0,0
"A_23_P119042",0,0
"A_23_P119084",0,0
"A_23_P119095",0,0
"A_23_P119102",0,0
"A_23_P119130",0,0
"A_23_P119141",0,0
"A_23_P119143",0,0
"A_23_P11915",0,0
"A_23_P119152",0,0
"A_23_P119168",0,0
"A_23_P119196",0,0
"A_23_P119202",0,0
"A_23_P119214",0,0
"A_23_P11922",0,0
"A_23_P119222",0,0
"A_23_P119254",0,0
"A_23_P11926",0,0
"A_23_P119266",0,0
"A_23_P119295",0,0
"A_23_P119311",0,0
"A_23_P119322",0,0
"A_23_P119337",0,0
"A_23_P119344",0,0
"A_23_P119353",0,0
"A_23_P11936",0,0
"A_23_P119362",0,0
"A_23_P119377",0,0
"A_23_P119390",0,0
"A_23_P119395",0,0
"A_23_P119407",0,0
"A_23_P119418",0,0
"A_23_P119448",0,0
"A_23_P119458",0,0
"A_23_P119464",0,0
"A_23_P119478",0,0
"A_23_P119500",0,0
"A_23_P119502",0,0
"A_23_P119526",0,0
"A_23_P119535",0,0
"A_23_P119543",0,0
"A_23_P119562",0,0
"A_23_P119573",0,0
"A_23_P119583",0,0
"A_23_P119593",0,0
"A_23_P119611",0,0
"A_23_P119617",0,0
"A_23_P119627",0,0
"A_23_P119634",0,0
"A_23_P119677",0,0
"A_23_P11968",0,0
"A_23_P119683",0,0
"A_23_P119698",0,0
"A_23_P119714",0,0
"A_23_P119732",0,0
"A_23_P119735",0,0
"A_23_P119753",0,0
"A_23_P119763",0,0
"A_23_P119778",0,0
"A_23_P119789",0,0
"A_23_P119794",0,0
"A_23_P11980",0,0
"A_23_P119812",0,0
"A_23_P119835",0,0
"A_23_P11984",0,0
"A_23_P119850",0,0
"A_23_P119857",0,0
"A_23_P119886",0,0
"A_23_P119899",0,0
"A_23_P1199",0,0
"A_23_P119907",0,0
"A_23_P119916",0,0
"A_23_P119923",0,0
"A_23_P119936",0,0
"A_23_P119943",0,0
"A_23_P11995",0,0
"A_23_P119964",0,0
"A_23_P119992",0,0
"A_23_P120002",0,0
"A_23_P120048",0,0
"A_23_P120056",0,0
"A_23_P120062",0,0
"A_23_P12010",0,0
"A_23_P120103",0,0
"A_23_P120125",0,0
"A_23_P120146",0,0
"A_23_P120153",0,0
"A_23_P120170",1,0
"A_23_P12018",0,0
"A_23_P120182",0,0
"A_23_P120194",0,0
"A_23_P120227",0,0
"A_23_P120237",0,0
"A_23_P120243",0,0
"A_23_P120254",0,0
"A_23_P120270",0,0
"A_23_P120281",0,0
"A_23_P120316",0,0
"A_23_P120325",0,0
"A_23_P120335",0,0
"A_23_P120345",0,0
"A_23_P120354",0,0
"A_23_P120364",0,0
"A_23_P120378",0,0
"A_23_P120414",0,0
"A_23_P120428",0,0
"A_23_P120435",0,0
"A_23_P12044",0,0
"A_23_P120442",0,0
"A_23_P120458",0,0
"A_23_P120467",0,0
"A_23_P120472",0,0
"A_23_P120488",0,0
"A_23_P120504",0,0
"A_23_P120513",0,0
"A_23_P12053",0,0
"A_23_P120545",0,0
"A_23_P120557",0,0
"A_23_P120566",0,0
"A_23_P120572",0,0
"A_23_P120588",0,0
"A_23_P120594",-1,-1
"A_23_P1206",1,0
"A_23_P120606",0,0
"A_23_P12062",0,0
"A_23_P120629",0,0
"A_23_P120644",0,0
"A_23_P120660",0,0
"A_23_P120667",0,0
"A_23_P120694",0,0
"A_23_P120710",0,0
"A_23_P120744",0,0
"A_23_P120776",0,0
"A_23_P120784",0,0
"A_23_P12079",0,0
"A_23_P120794",0,0
"A_23_P120809",0,0
"A_23_P120812",0,0
"A_23_P12082",0,0
"A_23_P120822",0,0
"A_23_P120839",0,0
"A_23_P120845",0,0
"A_23_P120860",0,0
"A_23_P120863",0,0
"A_23_P120883",0,0
"A_23_P120899",0,0
"A_23_P120902",0,0
"A_23_P120915",0,0
"A_23_P120921",0,0
"A_23_P120931",0,0
"A_23_P120933",0,0
"A_23_P120941",0,0
"A_23_P120942",-1,-1
"A_23_P120947",0,0
"A_23_P120953",0,0
"A_23_P120970",0,0
"A_23_P120973",0,0
"A_23_P120982",0,0
"A_23_P121",0,0
"A_23_P121011",0,0
"A_23_P121013",0,0
"A_23_P121030",0,0
"A_23_P121037",0,0
"A_23_P121051",0,0
"A_23_P121061",0,0
"A_23_P121064",0,0
"A_23_P121082",0,0
"A_23_P121095",0,0
"A_23_P121102",0,0
"A_23_P121106",0,0
"A_23_P121120",0,0
"A_23_P121122",0,0
"A_23_P12113",0,0
"A_23_P121141",0,0
"A_23_P121144",0,0
"A_23_P121182",0,0
"A_23_P121196",0,0
"A_23_P121215",0,0
"A_23_P121222",0,0
"A_23_P121234",0,0
"A_23_P121250",0,0
"A_23_P121253",0,1
"A_23_P121265",0,0
"A_23_P121276",0,0
"A_23_P12128",0,0
"A_23_P121282",0,0
"A_23_P121326",0,0
"A_23_P121340",0,0
"A_23_P121345",0,0
"A_23_P121356",0,0
"A_23_P121374",0,0
"A_23_P121386",0,0
"A_23_P121396",0,0
"A_23_P12140",0,0
"A_23_P121405",0,0
"A_23_P121413",0,0
"A_23_P121423",0,0
"A_23_P121441",0,0
"A_23_P121447",0,0
"A_23_P121459",0,0
"A_23_P12147",0,0
"A_23_P121480",0,0
"A_23_P121489",0,0
"A_23_P121499",0,0
"A_23_P121506",0,0
"A_23_P121527",0,0
"A_23_P121533",-1,0
"A_23_P121545",0,0
"A_23_P12155",0,0
"A_23_P121564",0,0
"A_23_P121573",0,0
"A_23_P121586",0,0
"A_23_P121596",0,0
"A_23_P121602",0,0
"A_23_P121614",0,0
"A_23_P121622",0,0
"A_23_P121637",0,0
"A_23_P121646",0,0
"A_23_P121657",0,0
"A_23_P121665",0,0
"A_23_P121676",0,0
"A_23_P12168",0,0
"A_23_P121686",0,0
"A_23_P121695",0,0
"A_23_P121702",0,0
"A_23_P121716",0,0
"A_23_P121722",0,0
"A_23_P12173",0,0
"A_23_P121773",0,0
"A_23_P12178",0,0
"A_23_P121783",0,0
"A_23_P121795",0,0
"A_23_P121806",0,0
"A_23_P121813",0,0
"A_23_P121825",0,0
"A_23_P121851",0,0
"A_23_P121869",0,0
"A_23_P121875",0,0
"A_23_P121885",0,0
"A_23_P12189",0,0
"A_23_P121898",0,0
"A_23_P121914",0,0
"A_23_P121926",0,0
"A_23_P121939",0,0
"A_23_P121945",0,0
"A_23_P121956",0,0
"A_23_P121971",0,0
"A_23_P121976",0,0
"A_23_P121987",0,0
"A_23_P12199",0,0
"A_23_P122001",0,0
"A_23_P122007",0,0
"A_23_P122027",0,0
"A_23_P122041",0,0
"A_23_P122052",0,0
"A_23_P122067",0,0
"A_23_P122068",0,0
"A_23_P122077",0,0
"A_23_P122104",0,0
"A_23_P122116",0,0
"A_23_P122127",0,0
"A_23_P122134",0,0
"A_23_P122144",0,0
"A_23_P122152",0,0
"A_23_P122174",1,0
"A_23_P122197",0,0
"A_23_P122210",0,0
"A_23_P122216",0,0
"A_23_P122228",0,0
"A_23_P122233",0,0
"A_23_P122254",0,0
"A_23_P122304",0,0
"A_23_P12231",0,0
"A_23_P122375",0,0
"A_23_P122387",0,0
"A_23_P122393",0,0
"A_23_P12241",0,0
"A_23_P122414",0,0
"A_23_P122439",0,0
"A_23_P122443",0,0
"A_23_P122464",0,0
"A_23_P122481",0,0
"A_23_P122485",0,0
"A_23_P122493",0,0
"A_23_P122508",0,0
"A_23_P122531",0,0
"A_23_P122532",0,0
"A_23_P122545",0,0
"A_23_P122563",0,0
"A_23_P122579",0,0
"A_23_P122582",0,0
"A_23_P122600",0,0
"A_23_P122615",0,0
"A_23_P122624",0,0
"A_23_P122650",0,0
"A_23_P122655",0,0
"A_23_P122662",0,0
"A_23_P122674",0,0
"A_23_P122688",0,0
"A_23_P12272",0,0
"A_23_P122724",0,0
"A_23_P122775",0,0
"A_23_P122782",0,0
"A_23_P122796",0,0
"A_23_P122805",0,0
"A_23_P122815",0,0
"A_23_P12282",0,0
"A_23_P122852",0,0
"A_23_P122863",0,0
"A_23_P122876",0,0
"A_23_P122896",0,0
"A_23_P122906",0,0
"A_23_P122915",0,0
"A_23_P12292",0,0
"A_23_P122924",0,0
"A_23_P122937",0,0
"A_23_P122947",0,0
"A_23_P122959",0,0
"A_23_P122976",0,0
"A_23_P123010",0,0
"A_23_P123015",0,0
"A_23_P123018",0,0
"A_23_P123022",0,0
"A_23_P12303",0,0
"A_23_P123039",0,0
"A_23_P123060",0,0
"A_23_P123071",0,0
"A_23_P123086",0,0
"A_23_P123096",0,0
"A_23_P123108",0,0
"A_23_P123112",0,0
"A_23_P123125",0,0
"A_23_P123133",0,0
"A_23_P123164",0,0
"A_23_P123172",0,0
"A_23_P123193",0,0
"A_23_P123228",0,0
"A_23_P123234",0,0
"A_23_P123242",0,0
"A_23_P123256",0,0
"A_23_P123265",0,0
"A_23_P123276",0,0
"A_23_P12329",0,0
"A_23_P123308",0,0
"A_23_P123315",0,0
"A_23_P123330",0,0
"A_23_P123336",0,0
"A_23_P123343",0,0
"A_23_P12336",0,0
"A_23_P123362",0,0
"A_23_P123393",0,0
"A_23_P123402",0,0
"A_23_P123413",0,0
"A_23_P123424",0,0
"A_23_P12343",0,0
"A_23_P123440",0,0
"A_23_P123448",0,0
"A_23_P123454",0,0
"A_23_P123463",0,0
"A_23_P123466",0,0
"A_23_P123478",0,0
"A_23_P123488",0,0
"A_23_P123503",0,0
"A_23_P123522",0,0
"A_23_P123539",0,0
"A_23_P123544",0,0
"A_23_P123555",0,0
"A_23_P123563",0,0
"A_23_P12357",0,0
"A_23_P123578",0,0
"A_23_P123582",0,0
"A_23_P123596",0,0
"A_23_P123608",0,0
"A_23_P123622",0,0
"A_23_P12363",0,0
"A_23_P123645",0,0
"A_23_P123666",0,0
"A_23_P123672",0,0
"A_23_P123692",0,0
"A_23_P123704",0,0
"A_23_P123714",0,0
"A_23_P123727",0,0
"A_23_P12373",0,0
"A_23_P123732",0,0
"A_23_P123763",0,0
"A_23_P123794",0,0
"A_23_P123830",0,0
"A_23_P123838",0,0
"A_23_P123848",0,0
"A_23_P123853",0,0
"A_23_P12386",0,0
"A_23_P123866",0,0
"A_23_P123874",0,0
"A_23_P123882",0,0
"A_23_P123905",0,0
"A_23_P123916",0,0
"A_23_P12392",0,0
"A_23_P123943",0,0
"A_23_P123974",0,0
"A_23_P123987",0,0
"A_23_P124003",0,0
"A_23_P124022",0,0
"A_23_P124024",0,0
"A_23_P124035",0,0
"A_23_P124044",0,0
"A_23_P12405",0,0
"A_23_P124078",0,0
"A_23_P124084",0,0
"A_23_P124095",0,0
"A_23_P124108",0,0
"A_23_P124122",0,0
"A_23_P124132",0,0
"A_23_P124164",0,0
"A_23_P124177",0,0
"A_23_P124190",0,0
"A_23_P124202",0,0
"A_23_P124224",0,0
"A_23_P12423",0,0
"A_23_P124232",0,0
"A_23_P124252",0,0
"A_23_P124300",0,0
"A_23_P124313",0,0
"A_23_P124327",0,0
"A_23_P124335",0,0
"A_23_P124343",0,0
"A_23_P12435",0,0
"A_23_P124356",0,0
"A_23_P124358",0,0
"A_23_P124377",0,0
"A_23_P124384",0,0
"A_23_P124402",0,0
"A_23_P124417",0,0
"A_23_P124427",1,0
"A_23_P124438",0,0
"A_23_P124456",0,0
"A_23_P124476",0,0
"A_23_P124486",0,0
"A_23_P124514",0,0
"A_23_P124522",0,0
"A_23_P124534",0,0
"A_23_P124542",0,0
"A_23_P124559",0,0
"A_23_P124570",0,0
"A_23_P124585",0,0
"A_23_P124619",0,0
"A_23_P12463",0,0
"A_23_P124632",0,0
"A_23_P124642",0,0
"A_23_P124661",-1,-1
"A_23_P124699",0,0
"A_23_P124733",0,0
"A_23_P124742",0,0
"A_23_P124760",0,0
"A_23_P12477",0,0
"A_23_P1248",0,0
"A_23_P124805",0,0
"A_23_P124823",0,0
"A_23_P124837",0,0
"A_23_P124855",0,0
"A_23_P124892",0,0
"A_23_P124905",0,0
"A_23_P124912",0,0
"A_23_P124927",0,0
"A_23_P124934",-1,0
"A_23_P124946",0,0
"A_23_P124962",0,0
"A_23_P124977",0,0
"A_23_P124988",0,0
"A_23_P125001",0,0
"A_23_P125016",0,0
"A_23_P12503",0,0
"A_23_P125033",0,0
"A_23_P125042",0,0
"A_23_P125056",0,0
"A_23_P125067",0,0
"A_23_P125078",0,0
"A_23_P125082",0,0
"A_23_P125107",0,0
"A_23_P125109",0,0
"A_23_P125117",0,0
"A_23_P12514",0,0
"A_23_P125147",0,0
"A_23_P125157",0,0
"A_23_P125164",0,0
"A_23_P125171",0,0
"A_23_P125176",0,0
"A_23_P125204",0,0
"A_23_P125233",0,0
"A_23_P125253",0,0
"A_23_P12526",0,0
"A_23_P125265",0,0
"A_23_P125278",0,0
"A_23_P125286",0,0
"A_23_P125303",0,0
"A_23_P12533",0,0
"A_23_P125348",0,0
"A_23_P125383",0,0
"A_23_P1254",0,0
"A_23_P125408",0,0
"A_23_P125420",0,0
"A_23_P125423",0,0
"A_23_P125435",0,0
"A_23_P125451",0,0
"A_23_P125475",0,0
"A_23_P12549",-1,0
"A_23_P125495",0,0
"A_23_P125505",0,0
"A_23_P125519",0,0
"A_23_P125533",0,0
"A_23_P12554",0,0
"A_23_P125541",0,0
"A_23_P125553",0,0
"A_23_P125579",0,0
"A_23_P125588",0,0
"A_23_P125596",0,0
"A_23_P125618",0,0
"A_23_P125624",0,0
"A_23_P125639",0,0
"A_23_P125643",0,0
"A_23_P125656",0,0
"A_23_P125668",0,0
"A_23_P125680",0,0
"A_23_P125686",0,0
"A_23_P125705",0,0
"A_23_P125717",0,0
"A_23_P12572",0,0
"A_23_P125726",0,0
"A_23_P125748",0,0
"A_23_P125771",0,0
"A_23_P125772",0,0
"A_23_P125788",0,0
"A_23_P125809",0,0
"A_23_P125815",0,0
"A_23_P125829",0,0
"A_23_P125837",0,0
"A_23_P125844",0,0
"A_23_P125972",0,0
"A_23_P125977",0,0
"A_23_P125990",0,0
"A_23_P126008",0,0
"A_23_P12601",0,0
"A_23_P12603",0,0
"A_23_P126031",0,0
"A_23_P126037",0,0
"A_23_P126057",0,0
"A_23_P126075",0,0
"A_23_P126089",0,0
"A_23_P126100",0,0
"A_23_P126103",0,0
"A_23_P126120",0,0
"A_23_P126129",0,0
"A_23_P126135",0,0
"A_23_P126159",0,0
"A_23_P126167",0,0
"A_23_P126186",0,0
"A_23_P126197",-1,-1
"A_23_P12620",0,0
"A_23_P126212",0,0
"A_23_P126218",0,0
"A_23_P126225",0,0
"A_23_P126241",0,0
"A_23_P126248",0,0
"A_23_P126266",0,0
"A_23_P126278",0,0
"A_23_P12628",0,0
"A_23_P126291",0,0
"A_23_P126298",0,0
"A_23_P126313",0,0
"A_23_P126328",0,0
"A_23_P126349",0,0
"A_23_P12635",0,0
"A_23_P126363",0,0
"A_23_P126388",0,0
"A_23_P126393",0,0
"A_23_P126398",0,0
"A_23_P126416",0,0
"A_23_P126426",0,0
"A_23_P12643",0,0
"A_23_P126448",0,0
"A_23_P126457",0,0
"A_23_P126474",0,0
"A_23_P126486",0,0
"A_23_P126499",0,0
"A_23_P126528",0,0
"A_23_P126540",0,0
"A_23_P126560",0,0
"A_23_P126582",0,0
"A_23_P126584",0,0
"A_23_P126593",0,0
"A_23_P126605",0,0
"A_23_P126613",0,0
"A_23_P126623",0,0
"A_23_P126649",0,0
"A_23_P126658",0,0
"A_23_P126677",0,0
"A_23_P126689",0,0
"A_23_P126706",0,0
"A_23_P126716",0,0
"A_23_P126727",0,0
"A_23_P126735",0,0
"A_23_P126752",0,0
"A_23_P126757",0,0
"A_23_P126766",0,0
"A_23_P126782",0,0
"A_23_P126790",0,0
"A_23_P12680",0,0
"A_23_P126803",0,0
"A_23_P126825",0,0
"A_23_P126836",0,0
"A_23_P126844",0,0
"A_23_P12686",0,0
"A_23_P126869",0,0
"A_23_P126888",0,0
"A_23_P126899",0,0
"A_23_P126908",0,0
"A_23_P126917",0,0
"A_23_P126939",0,0
"A_23_P126970",0,0
"A_23_P126992",0,0
"A_23_P127002",0,0
"A_23_P127013",0,0
"A_23_P127027",0,0
"A_23_P127033",0,0
"A_23_P127054",0,0
"A_23_P127068",0,0
"A_23_P127079",0,0
"A_23_P127088",0,0
"A_23_P127095",0,0
"A_23_P127107",0,0
"A_23_P127117",0,0
"A_23_P127128",0,0
"A_23_P127140",0,0
"A_23_P127150",0,0
"A_23_P127153",0,0
"A_23_P127175",0,0
"A_23_P127186",0,0
"A_23_P127195",0,0
"A_23_P127220",0,0
"A_23_P127231",0,0
"A_23_P127233",0,0
"A_23_P127267",0,0
